system_id,sentence
1049,外資賣超前名中，國泰永續高股息遭賣萬張元大台灣反遭賣
1049,萬張陽明萬張長榮萬張台積電萬張，其餘依序為欣興玉山
1049,金元大高股息國泰金華新
1049,可以看出，外資青睞航空雙雄，但因航運指數傳來利空，讓外資棄守貨櫃雙雄
1049,值得提
1049,的是，外資在連三天加碼台積電後，今天也轉為調節持股
1049,投信買超前名部分，永豐金開發金仁寶英業達元大金宏碁元太廣達
1049,兆豐金金居，都獲投信青睞
1049,投信賣超前名方面，華新金像電技嘉新唐中鴻華通玉山金榮剛世界
1049,世紀鋼
1049,自營商買超前名，期元大原油反獲買萬張元大台灣反獲買
1049,萬張，其餘依序為國泰智能電動車宏達電富邦未來車長榮航富邦元宇宙
1049,統國泰臺灣加權反富邦基因免疫生技
1049,自營商賣超前名，國泰永續高股息遭賣萬張期街口布蘭特正遭賣
1049,萬張元大滬深正遭賣萬張中信中國高股息萬張元大美債
1049,年萬張元大美債正遭賣萬張期元大石油萬張富邦
1049,恒生國企正遭賣萬張
1049,其餘為中信中國正元大投資級公司債
1049,心得/評論
1049,股價遭低估，難怪外資華航買不停
1049,在過年連假出國旅遊大爆發，月營收肯定噴出
1049,月尚有連假緊接兩岸開放旅遊商機無可限量
1049,現呈大型箱形整理，待外資吃貨完畢將有等距噴出行情
1050,原文標題
1050,鴻海爆逼退技術長
1050,電車金童遭調職再冷凍求償萬
1050,原文連結
1050,/////
1050,發布時間
1050,//鏡週刊
1050,記者署名
1050,原文內容
1050,魏國章從年月被挖角至鴻海集團擔任副總暨技術長後，直到去年月，劉揚偉突
1050,然對魏國章的工作報告及的執行能力提出質疑，但並未具體提出改善建議，直接下令
1050,將魏國章的辦公室，從位在南港經貿園區的財團法人研發院，改調至鴻海土城總部
1050,除了上班地點臨時被通知異動外，魏國章旗下的技術團隊也全都未跟來，他到了土城總部
1050,上班，竟沒有專屬辦公室，只能獨自找沒人使用的會議室辦公，昔日風光上任的業界金童
1050,，猶如被打入冷宮，在鴻海總部顯得相當落寞
1050,知情人士告訴本刊，同時間，時任劉揚偉特助的夏國安，特地找魏國章討論他的人事安
1050,排，不過，夏只告知魏不要再接觸業務，但仍要求他提出電動車開發者工具平
1050,台規劃
1050,▼曾身兼鴻海集團副總及執行長的魏國章，不滿遭職場霸凌及違法解雇，已向鴻海求
1050,"償,萬元"
1050,圖鏡週刊
1050,此後不久，劉揚偉即要求魏國章須在週內開發某個重要程式介面並進行專案彙報
1050,由於
1050,鴻海沒有提供研發人力或物力資源，擺明要讓魏知難而退，甚至主動請辭
1050,即使鴻海祭出三招猛藥想逼退他，不過，魏國章並未氣餒，雖然時間緊迫，仍如期完成報
1050,告，劉揚偉看過後認為內容不佳，但對報告哪裡不好或需要如何改善，卻未明確告知，對
1050,於魏的後續工作安排更是幾乎置之不理
1050,▼魏國章去年月日欲進入鴻海總部上班，警衛及人事單位同仁要求他交出門禁卡及識
1050,別證
1050,圖讀者提供
1050,郭台銘在年月卸下鴻海董座職務，正式交棒，由劉揚偉接手，當時劉發下豪語，說
1050,要好好帶領團隊，創造股東利益，把鴻海股價推升到元，只是目前鴻海股價只有百元
1050,左右
1050,至於另位挨告的夏國安，身兼鴻海永續委員會社會小組負責人，日前她才對外公布鴻海十
1050,項永續發展目標，暢談公司要確保人才吸引及員工權益保障等議題，諷刺的是，
1050,她遭控銜命逼退魏國章，且無視勞基法，併遭求償萬元
1050,心得/評論
1050,兩年前剛發下豪語，結果今早這則新聞就跳出來了
1050,後續要如何發展
1050,還有戲嗎
1051,直以來元大證券只開放給元大投信的定期定額
1051,但近期已經有部分非元大開放定期定額
1051,開放的如下
1051,富邦
1051,富邦公司治理
1051,國泰費城半導體
1051,國泰台灣
1051,國泰智能電動車
1051,而近期受存股族青睞的國泰永續高股息還是沒有在定期定額的開放名單內
1052,"原文標題美國剛擴大減稅優惠特斯拉馬上調高售價最高漲,美元"
1052,原文連結
1052,//////
1052,發布時間
1052,記者署名陳律安
1052,原文內容
1052,電動車大廠特斯拉於日晚間調漲在美國市場的休旅車售價
1052,美國總統拜登政府推出的措施，使更多的跨界休旅車，符合新修改後的聯邦稅務減免資格，
1052,"這項在日晚間由財政部宣布的決策，擴大休旅車的定義，增加了可受惠於,美元減稅的"
1052,消費者數量
1052,在通膨削減法案下，
1052,售價在萬美元以下的車款可獲得減稅
1052,，特斯拉已在本月初針對旗下數
1052,款車降價，以刺激需求，並使更多車符合減稅資格
1052,執行長馬斯克在上周的財報會議表示，降價已導致需求激增，而特斯拉為此已稍微漲價
1052,心得/評論
1052,我降價了，我又漲點回來，打我啊笨蛋，作為全球電動車的龍頭廠，今天犧牲點毛利率
1052,，只要有機會馬上就有辦法立刻補上，說多任性就有多任性
1053,標題外資買賣超排行
1053,來源台灣證交所
1053,網址
1053,////
1053,內文
1053,買超
1053,"友達,"
1053,"群創,"
1053,"國泰智能電動車,"
1053,"元大滬深正,"
1053,"技嘉,"
1053,"萬海,"
1053,"神達,"
1053,"華孚,"
1053,"中石化,"
1053,"聯電,"
1053,"中鴻,"
1053,"開發金,"
1053,"新光金,"
1053,"三商壽,"
1053,"富邦恒生國企正,"
1053,"國泰永續高股息,"
1053,"富邦特選高股息,"
1053,"期元大原油反,"
1053,"緯創,"
1053,"遠百,"
1053,"強茂,"
1053,"合勤控,"
1053,"大成鋼,"
1053,"富邦上証正,"
1053,"國產,"
1053,"燁輝,"
1053,"智邦,"
1053,"聯詠,"
1053,"日月光投控,"
1053,"天鈺,"
1053,"元大金,"
1053,"遠東銀,"
1053,"新唐,"
1053,"宏碁,"
1053,"遠東新,"
1053,"元晶,"
1053,"新纖,"
1053,"致伸,"
1053,"裕民,"
1053,環科
1053,東元
1053,台達電
1053,和康生
1053,敦泰
1053,正隆
1053,中工
1053,華擎
1053,台光電
1053,智原
1053,和碩
1053,賣超
1053,"長榮航,"
1053,"鴻海,"
1053,"元大台灣反,"
1053,"華航,"
1053,"中信金,"
1053,"華新,"
1053,"宏達電,"
1053,"中華電,"
1053,"玉山金,"
1053,"國泰臺灣加權反,"
1053,"欣興,"
1053,"康舒,"
1053,"華邦電,"
1053,"力積電,"
1053,"陽明,"
1053,"裕隆,"
1053,"元大台灣,"
1053,"台新金,"
1053,"華南金,"
1053,"虹堡,"
1053,"台積電,"
1053,"聯發科,"
1053,"中化,"
1053,"第金,"
1053,"國泰金,"
1053,"嘉裕,"
1053,"富邦越南,"
1053,"富時不動產,"
1053,"南光,"
1053,"誠美材,"
1053,"國泰費城半導體,"
1053,"國票金,"
1053,"永豐金,"
1053,"高力,"
1053,"仁寶,"
1053,"亞太電,"
1053,"台表科,"
1053,"遠傳,"
1053,"寶成,"
1053,"台灣高鐵,"
1053,"彰銀,"
1053,"英業達,"
1053,"盛群,"
1053,"大聯大,"
1053,"富邦金,"
1053,凌巨
1053,長榮
1053,聯成
1053,台中銀
1053,奇鋐
1054,標題八大公股銀行買賣超排行
1054,來源玩股網
1054,網址
1054,/////
1054,內文
1054,手機介面圖片好讀版
1054,///
1054,以下資訊依張數排列
1054,買超賣超
1054,排名股票張數排名股票張數
1054,國泰永續高股息
1054,群創
1054,元大台灣反
1054,友達
1054,長榮
1054,中鴻
1054,聯電
1054,智原
1054,仁寶
1054,大成鋼
1054,聯詠
1054,期街口布蘭特正
1054,元大金
1054,國泰智能電動車
1054,萬海
1054,宏碁
1054,中石化
1054,中信中國高股息
1054,兆豐金
1054,遠東新
1054,精確
1054,裕隆
1054,裕民
1054,第金
1054,神達
1054,力積電
1054,健喬
1054,元大ＳＰ反
1054,富邦越南
1054,廣達
1054,國泰Ａ級金融債
1054,威強電
1054,亞太電
1054,誠美材
1054,精剛
1054,欣興
1054,期元大ＳＰ黃金反
1054,聯強
1054,富邦特選高股息
1054,台中銀
1054,富邦台灣半導體
1054,榮剛
1054,保瑞
1054,期元大美元指正
1054,合晶
1054,合勤控
1054,台泥
1054,彰銀
1054,南電
1054,華南金
1054,欣銓
1054,啟碁
1054,敦泰
1054,英業達
1054,台燿
1054,三商壽
1054,康普
1054,美時
1054,南茂
1054,聯上
1054,期元大ＳＰ石油
1054,亞泰
1054,南光
1054,鐿鈦
1054,元大滬深正
1054,國泰臺灣加權反
1054,新光金
1054,開發金
1054,陽明
1054,系統電
1054,明安
1054,光寶科
1054,長興
1054,新唐
1054,金居
1054,買超金額排行賣超金額排行
1054,聯詠
1054,長榮
1054,世芯ＫＹ
1054,保瑞
1054,美時
1054,智原
1054,若有發現問題請留言告知
1055,標題外資買賣超排行
1055,來源台灣證交所
1055,網址
1055,////
1055,內文
1055,買超
1055,"群創,"
1055,"友達,"
1055,"聯電,"
1055,"台積電,"
1055,"國泰智能電動車,"
1055,"日月光投控,"
1055,"新纖,"
1055,"元大高股息,"
1055,"華孚,"
1055,"國泰費城半導體,"
1055,"兆豐金,"
1055,"聯詠,"
1055,"力積電,"
1055,"宏碁,"
1055,"華邦電,"
1055,"新唐,"
1055,"誠美材,"
1055,"台中銀,"
1055,"聯發科,"
1055,"中化,"
1055,"富邦特選高股息,"
1055,"寶成,"
1055,"國泰台灣,"
1055,"緯創,"
1055,"中石化,"
1055,"漢翔,"
1055,"期街口布蘭特正,"
1055,"瑞昱,"
1055,"中再保,"
1055,"萬海,"
1055,"元大台灣,"
1055,"合勤控,"
1055,"彩晶,"
1055,"富邦元宇宙,"
1055,"環科,"
1055,"華通,"
1055,"臻鼎,"
1055,"台達電,"
1055,"旺宏,"
1055,"中信金,"
1055,"美時,"
1055,"期元大石油,"
1055,"富邦綠色電力,"
1055,"南帝,"
1055,"群益證,"
1055,"寶齡富錦,"
1055,台橡
1055,光寶科
1055,中信關鍵半導體
1055,宏全
1055,賣超
1055,"中華電,"
1055,"元大滬深正,"
1055,"富邦恒生國企正,"
1055,"中信中國正,"
1055,"廣達,"
1055,"中興電,"
1055,"光罩,"
1055,"大同,"
1055,"元晶,"
1055,"聯合再生,"
1055,"國泰永續高股息,"
1055,"威強電,"
1055,"燿華,"
1055,"富邦越南,"
1055,"統,"
1055,"東森,"
1055,"中鋼,"
1055,"中磊,"
1055,"中鴻,"
1055,"台化,"
1055,"裕隆,"
1055,"仲琦,"
1055,"輔信,"
1055,"凌陽,"
1055,"大聯大,"
1055,金寶
1055,永豐算了
1056,標題八大公股銀行買賣超排行
1056,來源玩股網
1056,網址
1056,/////
1056,內文
1056,手機介面圖片好讀版
1056,///
1056,以下資訊依張數排列
1056,買超賣超
1056,排名股票張數排名股票張數
1056,群創
1056,友達
1056,玉山金
1056,聯電
1056,期街口布蘭特正
1056,台積電
1056,華孚
1056,中信金
1056,中信關鍵半導體
1056,國泰智能電動車
1056,國泰台灣Ｇ
1056,華新
1056,新光金
1056,誠美材
1056,新纖
1056,承啟
1056,日月光投控
1056,聯詠
1056,元大台灣
1056,期元大ＳＰ石油
1056,國泰費城半導體
1056,台燿
1056,合勤控
1056,中信中國高股息
1056,鴻海
1056,中華電
1056,茂達
1056,中美晶
1056,亞太電
1056,和鑫
1056,ＦＴ臺灣Ｓｍａｒｔ
1056,富邦ＥＳＧ綠色電力
1056,第金
1056,華邦電
1056,華南金
1056,聯發科
1056,頎邦
1056,力積電
1056,台泥
1056,兆豐龍頭等權重
1056,上銀
1056,ＧＩＳＫＹ
1056,國泰全球品牌
1056,奇鋐
1056,南亞科
1056,威盛
1056,凌陽
1056,宏碁
1056,合
1056,裕民
1056,全新
1056,第銅
1056,中信小資高價
1056,富邦ＮＡＳＤＡＱ
1056,智擎
1056,中鋼
1056,凌巨
1056,富邦元宇宙
1056,瑞昱
1056,元大滬深反
1056,台新金
1056,宏全
1056,國泰金
1056,東元
1056,買超金額排行賣超金額排行
1056,富邦媒
1056,台積電
1056,創意
1056,力旺
1056,聯詠
1056,上銀
1056,聯發科
1056,合
1056,補充
1056,若有發現問題，請留言通知我
1057,原文標題棚廠訂單能見度滿檔到年後
1057,長榮航太預計月底掛牌上市
1057,原文連結
1057,///
1057,發布時間年月日
1057,記者署名姚惠茹
1057,原文內容
1057,長榮集團旗下長榮航太科技明日將舉辦上市前業績發表會，董事長黃南宏表示，目前到第
1057,三季的飛機棚廠都已經滿檔，並同時有架飛機同時開工，年產量達架，訂單能
1057,見度已經看到年後，預計月底掛牌上市，法人預估製造事業體今年可望有~
1057,的成長
1057,黃南宏表示，長榮航太為全世界前十大飛機維修公司，主要業務包括大園廠區的維修事業
1057,體，以及觀音廠區的製造事業體，並透過轉投資事業跨足發動機維修及結構複合材維修領
1057,域，提供高品質的機體發動機及零組件等維修服務，客戶涵蓋全球多家航空公司
1057,黃南宏指出，大園廠區目前有座飛機維修棚廠，可同时進行多架次廣體及窄體飛機的
1057,維修作業，以及發動機及零組件修護廠物料補給庫房行政辦公區域等，累計重大機體
1057,"維修超過,架次,發動機維修超過,具"
1057,黃南宏分享，觀音廠區以航太產品及組件的生產製造為主，包含機械加工放電加工自動
1057,產線化學表面處理產線電子束焊等的特殊製程等，已分別取得波音和的生產認證
1057,及訂單，提供原廠零組件的製造及大型機體的組裝服務
1057,黃南宏說明，觀音廠區所生產的發動機燃燒筒，為空巴及波音
1057,等兩種機型使用，市占率高達以上，隨著疫後航空業復甦，包含波音和
1057,空巴的新機需求增加，出貨量可望持續穩定成長
1057,黃南宏補充，長榮航大兩大事業體原本年的占比，維修事業體占成，製造事業
1057,體占成，但今年隨著新機需求增加，製造事業體可望拉到~，而且目前到第三季
1057,的飛機棚廠都已經滿檔，並同時有架飛機同時開工，年產量達架，訂單能見度
1057,看到年以後沒有問題
1057,展望今年營運，黃南宏指出，長榮航太除了在轉投資事業上穩定發展，並將在本業方面持
1057,續強化機體維修及製造能力，提升技術層次增加量能，隨著全球疫情解封，開放國際旅遊
1057,，新機訂單及交機量翻倍成長，對航機維修及新機零件製造業務為核心的長榮航太而言，
1057,正是開展商機的最佳時刻
1057,轉投資方面，黃南宏指出，目前與美國合資的長異美國合資
1057,的長銳，以及與艾姆勒車電匯鑽科合資的長鑽科共三家公司，主要業務分別為發動
1057,機維修複合材維修，以及電動車用零組件表面化學處理，其中長鑽客戶涵蓋日系歐系
1057,知名車廠
1057,長榮航太目前資本額為億元，年每股盈餘元，年全年營收
1057,億元，相較年全年營收億元，大幅成長，年前三
1057,季每股盈餘已達元，法人看好維修事業將持穩微幅成長，製造事業今年可望有
1057,~的成長
1057,心得/評論
1057,據說是長榮小金雞阿
1057,月底要掛牌上市惹
1057,訂單滿滿
1057,看起來股價也值得期待
1058,原文標題馬斯克將在特斯拉投資人大會公布宏遠規劃第三部分
1058,原文連結
1058,/////
1058,發布時間//
1058,記者署名鉅亨網編譯張祖仁
1058,原文內容
1058,特斯拉馬斯克將在月日該公司舉辦首場投資人大會
1058,時，公布這家電動車製造商宏遠規劃的第三部分
1058,馬斯克的宏遠規劃為特斯拉實現成為世上最有價值汽車製造商設定的具體目標鋪平了道路
1058,他周三日發布推文指出，宏遠規劃是通往地球完全永續能源未來的道路，將
1058,於月日公布
1058,年初，這家電動車製造商在德州奧斯汀和德國柏林的兩家新工廠開始生產，並逐步
1058,提高產量，但在年底時遇到了物流和需求障礙
1058,他曾在月的特斯拉年度股東大會上表示，他的宏遠規劃的第三部分從根本上來說是
1058,有關規模化，涉及汽車生產和支持汽車生產的供應鏈
1058,在即將到來在德州超級工廠舉行的投資人大會中，特斯拉將討論擴張計劃資本分配及其
1058,第三代汽車平台
1058,後者預計將降低生產成本
1058,在宏遠規劃的第二部分，馬斯克希望擴展電動車產品線以解決所有主要領域，並開發比人
1058,類駕駛安全倍的自動駕駛能力
1058,該規劃還表示，特斯拉將製造與電池儲存相關的太陽能屋頂，並讓汽車在不使用時能繼續
1058,為車主賺錢
1058,心得/評論
1058,我認為馬斯克應該要延續古人特斯拉的
1058,也就是傳說中的無線傳輸電塔
1058,這樣來路上的特斯拉都可以直接邊充電邊開車了
1058,人類的個人動力移動工具再也不怕缺電
1058,如此特斯拉股票肯定可衝到股萬美元都沒問題
1058,我們應該拭目以待
1059,標題外資買賣超排行
1059,來源台灣證交所
1059,網址
1059,////
1059,內文
1059,買超
1059,"友達,"
1059,"華孚,"
1059,"日月光投控,"
1059,"台積電,"
1059,"期街口布蘭特正,"
1059,"漢翔,"
1059,"鴻海,"
1059,"中興電,"
1059,"欣興,"
1059,"元大滬深正,"
1059,"國泰智能電動車,"
1059,"緯創,"
1059,"晟銘電,"
1059,"宏碁,"
1059,"元大高股息,"
1059,"全科,"
1059,"台新金,"
1059,"光罩,"
1059,"台中銀,"
1059,"台船,"
1059,"期元大石油,"
1059,"臺企銀,"
1059,"大成鋼,"
1059,"遠東新,"
1059,"盛達,"
1059,國泰費城半導體
1059,元大金
1059,光寶科
1059,正崴
1059,聯發科
1059,仁寶
1059,亞太電
1059,高力
1059,飛宏
1059,旺宏
1059,台光電
1059,八貫
1059,希華
1059,南茂
1059,富邦上証正
1059,智邦
1059,慧洋
1059,京元電子
1059,明基材
1059,台達電
1059,富邦特選高股息
1059,耿鼎
1059,訊映
1059,東陽
1059,百和
1059,賣超
1059,"元大台灣反,"
1059,"國泰永續高股息,"
1059,"群創,"
1059,"華邦電,"
1059,"玉山金,"
1059,"中信金,"
1059,"中華電,"
1059,"第金,"
1059,"新纖,"
1059,"國泰金,"
1059,"長榮航,"
1059,"華南金,"
1059,"開發金,"
1059,"新光金,"
1059,"長榮,"
1059,"裕隆,"
1059,"訊連,"
1059,"中化,"
1059,"期元大原油反,"
1059,"國泰臺灣加權反,"
1059,"力積電,"
1059,"華通,,"
1059,"美時,"
1059,"技嘉,"
1059,"中鋼,"
1059,"神達,"
1059,"燿華,"
1059,"台泥,"
1059,"所羅門,"
1059,"永豐金,"
1059,"英業達,"
1059,"華新,"
1059,"聯詠,"
1059,"彰銀,"
1059,"南亞科,"
1059,"智原,"
1059,"中信中國正,"
1059,"兆豐金,"
1059,"虹堡,"
1059,"富時不動產,"
1059,"台化,"
1059,"富邦台灣半導體,"
1059,"大亞,"
1059,"凌陽,"
1059,"鈺齊,"
1059,"國巨,"
1059,"合庫金,"
1059,"上銀,"
1059,"富邦金,"
1059,"喬山,"
1060,標的台達電
1060,分類討論
1060,分析/正文
1060,附上相關新聞連結
1060,噸碳交美元碳費
1060,台達電高貴定價的祕密
1060,////
1060,之前就聽說台達電在做減碳相關的生產線改革，
1060,提前為碳稅碳費的成本考量做準備，
1060,這幾年轉攻電動車的政策也兌現在財報上，
1060,科技股營收死片的同期，台達電還可以創新高
1060,台達電元月營收億元為同期新高
1060,//////
1060,_
1060,///
1060,去年這段台股空頭，台達電也算是少數相對強勢的個股，
1060,營收從/就維持正成長到現在，根本不受影響
1060,加上國外跟台灣都要開徵碳費，對應到台達電在碳管理這塊的提前布局，
1060,個人預測不僅可以減少成本支出，國際大廠也會更傾向跟它下單
1060,隨著碳定價越高，對於沒提前減碳的企業隱憂就越大，
1060,相對的，有做碳管理的企業在未來的優勢會越來越明顯，
1060,市場對於企業減碳的利多應該還沒
1060,有什麼辦法可以抓到下個台達電
1060,進退場機制
1060,非長期投資者，必須有停損機制
1060,討論心得類免填
1060,單純討論
1061,原文標題超級賺
1061,賣輛車的獲利是的倍啊
1061,原文連結
1061,//////
1061,_
1061,發布時間
1061,記者署名經濟日報編譯季晶晶綜合外電
1061,原文內容
1061,"豐田汽車去年到月期間賣出的車，每輛的淨利是萬日圓約,美元，相"
1061,較下，特斯拉每輛車賺萬，是豐田的五倍多
1061,這個差異顯示豐田多管齊下戰
1061,略同時推動汽油車和電動車有其侷限性，而特斯拉則受益於純電動車路線
1061,日經報導，在年月底止的九個月當中，豐田的原料成本較年前增加了兆日圓
1061,"豐田預計在截至月的會計年度，可節約成本,億日圓，但這顯然與額外增加的成本"
1061,相差甚遠
1061,迥異於豐田有眾多車款供選擇，特斯拉僅提供四種高端車款
1061,年以來，特斯拉的產量
1061,和銷量均大幅增長，推升獲利能力
1061,在月底止的三季裡，特斯拉淨利相當於兆日圓
1061,，接近同期豐田的營收兆日圓
1061,特斯拉股價周四勁揚到美元，較月日盤中觸及的低點飆高
1061,該股今年來大
1061,漲，表現優於那斯達克指數的上漲
1061,另外，中國大陸電動車製造商比亞迪每輛車的獲利在萬到萬日圓間，快要追上豐田
1061,比亞迪去年賣出萬輛電動車，包括插電式混合動力車，銷量成長倍
1061,根據日經，若想力壓競爭對手，豐田必須提高產量，利用規模經濟來降低成本
1061,但提高產
1061,量說起來容易做起來難，豐田周四表示，本年度生產目標僅萬輛，產量調降萬輛
1061,，原因是半導體短缺
1061,心得/評論
1061,下面這篇日經新聞是這篇新聞的原文，有興趣的人可以自已點來看看
1061,只能說競爭力真的差很多，兩家的市值自然也是差很多
1061,而且馬斯克說今年我特產量上看萬輛
1061,產量增加，成本也會降低
1061,///
1061,///
1062,標題外資買賣超排行
1062,來源台灣證交所
1062,網址
1062,////
1062,內文
1062,買超
1062,"臺企銀,"
1062,"國泰智能電動車,"
1062,"元大滬深正,"
1062,"緯創,"
1062,"中信金,"
1062,"仁寶,"
1062,"兆豐金,"
1062,"華新,"
1062,"開發金,"
1062,"合勤控,"
1062,"永豐金,"
1062,"中鴻,"
1062,"日月光投控,"
1062,"期街口布蘭特正,"
1062,"台新金,"
1062,"大成鋼,"
1062,"富邦未來車,"
1062,"寶,"
1062,"台船,"
1062,"金像電,"
1062,"華城,"
1062,"第金,"
1062,"彩晶,"
1062,"遠東新,"
1062,"新光鋼,"
1062,"寶成,"
1062,東陽
1062,群光
1062,富邦上証正
1062,高力
1062,中磊
1062,三陽工業
1062,威盛
1062,誠美材
1062,臻鼎
1062,中興電
1062,統
1062,友訊
1062,虹堡
1062,台中銀
1062,興富發
1062,眾達
1062,三商壽
1062,亞太電
1062,奇鋐
1062,王道銀行
1062,台達電
1062,承業醫
1062,上銀
1062,凌巨
1062,賣超
1062,"國泰永續高股息,,"
1062,"中化,"
1062,"晟銘電,"
1062,"中信中國高股息,"
1062,"台泥,"
1062,"元大高股息,"
1062,"富邦基因免疫生技,"
1062,"百和,"
1062,"富邦台灣半導體,"
1062,"廣達,"
1062,"景碩,"
1062,"富邦越南,"
1062,"英業達,"
1062,"中華電,"
1062,"映泰,"
1062,"愛普,"
1062,"中信關鍵半導體,"
1062,"南亞科,"
1062,"中信中國正,"
1062,"愛之味,"
1062,"亞泥,"
1062,台郡
1062,宏全
1062,光寶科
1062,和成
1062,立積
1062,華邦電
1062,金融幾家歡樂幾家愁
1063,原文標題
1063,棄息
1063,外資連砍萬張金融股重獲青睞
1063,原文連結
1063,/////
1063,發布時間
1063,記者署名
1063,原文內容
1063,近期台股陷入盤整，今天指數開低後急速下滑，早盤度下跌逾百點，盤中緩步走高，終
1063,"場下跌點，收,點，成交量萎縮至,億元"
1063,台積電拉回電子指數收黑
1063,，但金融指數逆勢收紅上漲，成為今天台股撐盤要角
1063,今天外資賣超億元，投信買超億元，自營商賣超億元，合計大法人賣超
1063,億元
1063,金融股月獲利大幅衰退逾成，兔年開紅盤以來頻頻遭外資賣超，不過今天否極泰來，重
1063,回外資買超標的，臺企銀萬張登上買超第，其他加碼千張以上還有中信金兆豐金
1063,開發金等
1063,日即將除息的人氣高股息國泰永續高股息，遭外資大砍萬張，累計連
1063,賣，共減碼萬張，棄息意味濃厚
1063,鈍化失敗可能向下測試月線支撐
1063,國內法人表示，台股波段漲幅不小，國際股市場也出現獲利回吐賣壓走勢，加上本周美國
1063,即將公布月消費者物價指數，攸關聯準會利率政策，市場屏息等待，觀望氣氛較
1063,重
1063,此外，各公司月營收表現相對疲弱，相關財報數據對台股也有定程度影響，使得
1063,指數在萬五之上後面臨較重賣壓
1063,目前技術指標日已經交叉向下，如果值掉到以下
1063,來到字頭，就是鈍化失敗，大盤就不會走強攻格局，可能向下測試月線支撐
1063,"外資今天買超上市個股前名為臺企銀,張國泰智能電動車,"
1063,"張元大滬深正,張緯創,張中信金,張仁"
1063,"寶,張兆豐金,張華新,張開發金,張"
1063,"合勤控,張"
1063,"外資今天賣超上市個股前名為友達,張國泰永續高股息,"
1063,"張元大台灣反,張聯電,張群創,張力"
1063,"積電,張中化,張晟銘電,張陽明,張"
1063,"新光金,張"
1063,心得/評論
1063,外資大買金融股賣出
1063,可是有散戶支撐大買
1063,大買就要調整跟進買金融股
1063,金融股股價就會被拉抬上去
1063,外資高阿怎樣都賺
1064,標題八大公股銀行買賣超排行
1064,來源玩股網
1064,網址
1064,/////
1064,內文
1064,手機介面圖片好讀版
1064,///
1064,以下資訊依張數排列
1064,買超賣超
1064,排名股票張數排名股票張數
1064,長榮航
1064,華航
1064,長榮
1064,群創
1064,元大美債正
1064,友達
1064,聯電
1064,國泰永續高股息
1064,富邦越南
1064,期街口布蘭特正
1064,元大美債年
1064,元大台灣
1064,玉山金
1064,台積電
1064,元大投資級公司債
1064,鴻海
1064,中鋼
1064,國泰金
1064,兆豐金
1064,金居
1064,欣銓
1064,誠美材
1064,元大高股息
1064,中工
1064,期元大ＳＰ石油
1064,中信中國高股息
1064,中信高評級公司債
1064,中信金
1064,力鵬
1064,富邦特選高股息
1064,台泥
1064,彰銀
1064,陽明
1064,凌群
1064,華南金
1064,聯詠
1064,台中銀
1064,寶成
1064,旺宏
1064,磐儀
1064,台塑
1064,微星
1064,亞泥
1064,國泰智能電動車
1064,盛達
1064,光寶科
1064,中興電
1064,力積電
1064,台灣高鐵
1064,新光金
1064,宏達電
1064,凌巨
1064,友勁
1064,中石化
1064,國泰Ａ級金融債
1064,彩晶
1064,雲品
1064,華邦電
1064,國產
1064,國泰台灣Ｇ
1064,華通
1064,緯創
1064,橘子
1064,國票金
1064,友訊
1064,啟碁
1064,富邦ＮＡＳＤＡＱ正
1064,華城
1064,開發金
1064,天鈺
1064,買超金額排行賣超金額排行
1064,台積電
1064,註賣了約億
1064,國巨
1064,長榮
1064,聯詠
1064,長榮航
1064,元大台灣
1064,從我/日開始長老文，元大台灣反都在買超
1064,若有發現問題，請留言通知我
1065,歐洲議會通過年起禁止販售化石燃料新車
1065,///更新
1065,中央社史特拉斯堡日綜合外電報導歐洲聯盟欲立法最晚年起禁止販售汽柴
1065,油新車，法案今天獲得歐洲議會最終批准
1065,歐盟也鎖定目標，力拚到了本世紀中，歐洲全
1065,面禁止排放二氧化碳車輛上路
1065,法新社報導，歐盟各成員國已批准有關禁售汽柴油新車的法案，儘管新法在歐洲議會
1065,受到最大團體保守派議員的反對，但如今法案通過後，在即將
1065,召開的歐盟部長級會議就會正式立法
1065,法案支持者表示，這讓歐洲車廠有清楚時間表來將生產重心轉向零排放的電動車，同時帶
1065,動相關投資，以協助對抗來自中國與美國的競爭，進而有利歐盟達成年之前成為氣
1065,候中和經濟體的雄心，也就是達到溫室氣體淨零排放
1065,歐盟執行委員會副主席堤孟思對歐洲議
1065,會議員發出警告說我提醒各位，從去年到今年結束前，中國將在國際市場上推出款
1065,電動車
1065,這些是好的車輛，價格也將越來越可負擔
1065,我們不能輸，我們不想把這個必要產業拱手
1065,讓給外人
1065,然而，反對新法的人辯護說，歐洲若要如此猛烈切斷內燃機車輛的製造，無論業者或許多
1065,駕駛人都還沒做好準備
1065,這麼做可能危及數十萬人飯碗
1065,"中間偏右歐洲人民黨',歐洲議會議員吉西克"
1065,表示我們的提案是讓市場來決定，要達成我們的目標，哪種技術最合適
1065,他指出，綠黨與社會黨歐洲議會議員宣稱駕駛電動車成本更低的說法，已經因為能源價格
1065,飆漲危機而無效
1065,吉西克還說德國有萬人在內燃機製造業工作，這些人的飯碗可能不保
1065,他並呼籲
1065,歐盟執委會重新考慮將禁令擴大至卡車與巴士的計畫
1065,歐洲人民黨還警告說，歐洲可能出現哈瓦那效應，也就是若實施
1065,燃油新車禁售令，民眾因為買不到或買不起電動車，而繼續駕駛老舊排氣車
