system_id,word,ner
951,新年,DATE
952,第金,GPE
952,元大,ORG
952,大同,GPE
952,富邦,ORG
952,越南,GPE
952,臺企銀,ORG
952,國泰,ORG
952,中信,ORG
952,中國,GPE
952,永豐金,PERSON
952,元大,ORG
952,台新金,ORG
952,元大滬,ORG
952,陽明,ORG
952,漢翔,ORG
952,中信金,ORG
952,華新,ORG
952,開發金,ORG
952,燁輝,ORG
952,中信,ORG
952,中國,GPE
952,三商壽,PERSON
952,中鴻,ORG
952,高力,ORG
952,英業,ORG
952,元大,ORG
952,台灣,GPE
952,宏碁,ORG
952,富邦台,GPE
952,廣達,ORG
952,富時,ORG
952,松瑞藥,PERSON
952,鼎基,PERSON
952,東陽,PERSON
952,富邦,ORG
952,亞泥,ORG
952,鴻海,ORG
952,佳世達,ORG
952,欣陸,ORG
952,合勤,ORG
952,聯華,ORG
952,潤泰,ORG
952,精剛,ORG
952,大成鋼,ORG
952,燁興,ORG
952,裕隆,ORG
952,瑞軒,ORG
952,兆豐金,PERSON
952,高僑,PERSON
952,中信,ORG
952,國泰金乙特,PERSON
952,國泰股利,ORG
952,昇銳,PERSON
952,海光,PERSON
952,上海商銀,ORG
952,高力,ORG
952,世芯,PERSON
952,大同,GPE
952,台積電福音,ORG
953,大摩,ORG
953,特斯拉,ORG
953,工商時報,ORG
953,呂佳恩,PERSON
953,摩根士丹利,ORG
953,喬納斯日,PERSON
953,過去兩年,DATE
953,特斯拉,ORG
953,特斯拉,ORG
953,喬納斯,PERSON
953,特斯拉,ORG
953,特斯拉,ORG
953,馬斯克,PERSON
953,年月,DATE
953,特斯拉,ORG
953,本月,DATE
953,美國,GPE
953,加拿大,GPE
953,特斯拉,ORG
953,特斯拉,ORG
953,第三,ORDINAL
953,特斯拉,ORG
953,美國,GPE
953,特斯拉,PERSON
953,喬納斯,PERSON
953,特斯拉,ORG
953,特斯拉,ORG
953,斯拉,PERSON
953,美國,GPE
953,特斯拉,ORG
953,喬納斯,PERSON
953,特斯拉,ORG
953,喬納斯,PERSON
953,特斯拉,ORG
953,特斯拉,ORG
953,大摩日,PERSON
953,特斯拉,ORG
953,今天,DATE
953,特斯拉,ORG
954,今年,DATE
954,長榮,ORG
954,長榮,PERSON
954,千萬,CARDINAL
954,今年,DATE
954,台積電,ORG
954,威盛,ORG
954,智原台積電,ORG
954,百萬,CARDINAL
954,千萬,CARDINAL
954,最後兩個月,DATE
954,中興電,ORG
954,今年,DATE
954,騰訊,ORG
954,特斯拉,ORG
954,今年,DATE
954,今年,DATE
954,月農曆過年,DATE
954,美股,NORP
954,台積電,ORG
954,公布巴菲特,PERSON
954,那天早上,TIME
954,台積電,ORG
954,巴菲特,PERSON
954,今年,DATE
954,長榮台積電,ORG
954,這兩年,DATE
954,智原宏達,ORG
954,智原,ORG
954,宏達電,ORG
954,千萬,CARDINAL
954,今年,DATE
954,下半年,DATE
954,威盛,ORG
954,阿姨集團,ORG
954,今年,DATE
954,凱基台北凱基,ORG
954,松山哥,GPE
954,明年,DATE
954,過去幾年,DATE
954,國安基金,ORG
954,美國,GPE
954,上半年,DATE
954,萬五,CARDINAL
954,萬三,CARDINAL
955,兆馬斯克,PERSON
955,魏國金,PERSON
955,台北,GPE
955,兆馬斯克,PERSON
955,馬斯克,PERSON
955,第位,ORDINAL
955,億美元,MONEY
955,路透,ORG
955,魏國金,PERSON
955,台北,GPE
955,特斯拉,ORG
955,馬斯克,PERSON
955,年月,DATE
955,亞馬遜,ORG
955,貝佐斯,PERSON
955,第位,ORDINAL
955,億美元,MONEY
955,第人,ORDINAL
955,馬斯克,PERSON
955,特斯拉,ORG
955,億美元兆台幣,MONEY
955,年月,DATE
955,億美元,MONEY
955,至年月,DATE
955,法國奢侈品集團,ORG
955,阿諾特,PERSON
955,特斯拉,ORG
955,年月,DATE
955,兆美元兆台幣,MONEY
955,蘋果,ORG
955,亞馬遜,ORG
955,馬斯克,PERSON
955,特斯拉,ORG
955,逾億美元,MONEY
955,特斯拉,ORG
955,特斯拉,ORG
956,第到,ORDINAL
956,第十,ORDINAL
956,台灣,GPE
956,元大,ORG
956,元大,ORG
956,國泰,ORG
956,富邦台億,ORG
956,富邦,ORG
956,國泰智能,ORG
956,中信,ORG
956,富邦公司,ORG
956,元大,ORG
956,台灣,GPE
957,日本,GPE
957,矽谷,GPE
957,特斯拉,ORG
957,美國工會,ORG
957,迪士尼,ORG
957,米老鼠,PERSON
957,三年,DATE
957,第波,ORDINAL
957,特斯拉,FAC
957,華爾街,ORG
957,亞馬遜亞馬遜,PERSON
957,上週,DATE
957,張忠謀,PERSON
957,台積電,ORG
957,兩,CARDINAL
957,特斯拉,ORG
958,今天,DATE
958,新春,DATE
958,鴻海,ORG
958,鴻海,ORG
958,鴻海,PERSON
959,布蘭特,GPE
959,中鋼,ORG
959,聯電,ORG
959,國泰,ORG
959,友達,ORG
959,裕隆,ORG
959,大同,GPE
959,泰山,LOC
959,臺企銀,ORG
959,燁興,ORG
959,香港,GPE
959,開發金,ORG
959,鈺齊,PERSON
959,中華,GPE
959,富邦,ORG
959,新光金,ORG
959,聯詠,ORG
959,華夏,ORG
959,中信,ORG
959,中國,GPE
959,欣興,ORG
959,華南,LOC
959,元大滬,ORG
959,天鈺,ORG
959,富邦公司,ORG
959,富邦,ORG
959,越南,GPE
959,仁寶,ORG
959,元大,ORG
959,台灣,GPE
959,元大,ORG
959,中信綠能,ORG
959,華城,GPE
959,中鴻,ORG
959,技嘉,ORG
959,集盛,ORG
959,誠美材,PERSON
959,國泰,ORG
959,台灣,GPE
959,華星光,PERSON
959,訊舟,ORG
959,台塑,ORG
959,大亞,ORG
959,安勤,PERSON
959,元大,ORG
959,台灣,GPE
959,威盛,ORG
959,南亞科,ORG
959,光寶科,ORG
959,中信電池,ORG
959,大成鋼,ORG
959,華邦,ORG
959,聯詠,ORG
959,保瑞,PERSON
959,鈺齊,PERSON
959,聯發科,ORG
959,台積電福音,ORG
960,南韓,GPE
960,特斯拉,ORG
960,特斯拉,ORG
960,南韓,GPE
960,特斯拉,ORG
960,億韓元,MONEY
960,路透,ORG
960,韓國公平貿易委員會,ORG
960,自月,DATE
960,特斯拉,ORG
960,韓國公平貿易委員會,ORG
960,特斯拉,ORG
960,億韓元,MONEY
960,特斯拉,ORG
960,南韓,GPE
960,冬天,DATE
960,開公里,QUANTITY
960,特斯拉,ORG
960,特斯拉,ORG
960,台灣,GPE
960,特斯拉,ORG
960,台灣人,NORP
961,年內,DATE
961,中華民國證券投資信託暨顧問商業同業公會公司,ORG
961,元大,ORG
961,台灣,GPE
961,富邦台,GPE
961,元大,ORG
961,元大富櫃,ORG
961,元大摩台基金,ORG
961,永豐台灣,GPE
961,元大,ORG
961,富邦,ORG
961,國泰,ORG
961,元大,ORG
961,國泰股利,ORG
961,國泰全球,ORG
961,富邦,ORG
961,台灣,GPE
961,國泰,ORG
961,富邦公司,ORG
961,富邦,ORG
961,元大,ORG
962,馬斯克,PERSON
962,億美元,MONEY
962,經濟日報,ORG
962,林奇賢,PERSON
962,馬斯克,PERSON
962,年月,DATE
962,億美元,MONEY
962,貝佐斯,PERSON
962,第二,ORDINAL
962,斯克,PERSON
962,億美元,MONEY
962,彭博,ORG
962,特斯拉,ORG
962,近幾周,DATE
962,馬斯克,PERSON
962,彭博富豪,PERSON
962,馬斯克,PERSON
962,",億美元",MONEY
962,年月日,DATE
962,億美元,MONEY
962,",億美元",MONEY
962,本月,DATE
962,阿爾諾,PERSON
962,馬斯克,PERSON
962,特斯拉,ORG
962,年月,DATE
962,兆美元,MONEY
962,蘋果,ORG
962,微軟,ORG
962,亞馬遜,ORG
962,特斯拉,ORG
962,特斯拉,ORG
962,特斯拉,ORG
962,今年底前,DATE
962,美國,NORP
962,特斯拉上海廠,ORG
962,彭博,ORG
962,特斯拉,ORG
962,今年,DATE
962,馬斯克,PERSON
962,特斯拉,ORG
962,特斯拉,ORG
962,馬斯克,PERSON
962,億美元,MONEY
962,特斯拉,ORG
962,億美元,MONEY
962,億美元,MONEY
962,馬斯克,PERSON
962,億美金,MONEY
962,馬斯克,PERSON
962,特斯拉阿,ORG
963,美,GPE
963,何思穎,PERSON
963,年月日,DATE
963,美國,GPE
963,美國,GPE
963,墨西哥,GPE
963,歐盟,ORG
963,日本,GPE
963,英國,GPE
963,南韓,GPE
963,世界貿易組織,ORG
963,美國,GPE
963,美國,NORP
963,法案,LAW
963,歐盟,ORG
963,歐洲,LOC
963,美,GPE
963,歐,LOC
963,在年月日,DATE
963,歐美貿易和技術委員會,ORG
963,歐盟執委會,ORG
963,馮德,PERSON
963,萊恩,PERSON
963,歐洲,LOC
963,歐盟,ORG
963,俄烏戰爭,EVENT
963,歐洲,LOC
963,美國,GPE
963,中,GPE
963,歐盟,ORG
963,歐洲,LOC
963,歐洲,LOC
963,瑞典,GPE
963,德國,GPE
963,美國,GPE
963,德國博世公司,ORG
963,美國,GPE
963,瑞士,GPE
963,亞利桑那州,GPE
963,西班牙公用事業公司,ORG
963,三年億歐元,MONEY
963,美國,GPE
963,歐盟,ORG
963,馮德萊恩,PERSON
963,美,GPE
963,歐,GPE
963,中國,GPE
963,美發布,PERSON
963,年月日,DATE
963,白宮,ORG
963,韓國,GPE
963,三年,DATE
963,白宮,ORG
963,美國,GPE
963,喬治亞州,GPE
963,喬州,GPE
963,美國,GPE
963,日前,DATE
963,美國財政部,ORG
963,年月,DATE
963,年月,DATE
963,美國,GPE
963,年月日,DATE
963,美國財政部,ORG
963,歐盟,ORG
963,歐盟,ORG
963,歐美,LOC
963,美國財政部,ORG
963,澳,GPE
963,巴林加拿大智利哥倫比亞哥斯大黎加多米尼加共和國薩爾瓦多瓜地,GPE
963,馬拉洪,GPE
963,拉斯以色列約旦,GPE
963,韓國,GPE
963,摩洛哥尼加拉瓜阿曼巴拿馬,GPE
963,秘魯,GPE
963,新加坡,GPE
963,美,GPE
963,歐盟,ORG
963,歐盟,ORG
963,歐洲,LOC
963,美國,GPE
963,歐盟,ORG
963,中國,GPE
963,馮德萊恩,PERSON
963,歐洲,LOC
963,美國財政部,ORG
963,今年月,DATE
964,輝達,PERSON
964,鴻海,PERSON
964,段智恆,PERSON
964,輝達,ORG
964,鴻海,ORG
964,二日,DATE
964,輝達,ORG
964,輝達,ORG
964,台灣,GPE
964,鴻海,ORG
964,輝達晶片,ORG
964,輝達,PERSON
964,輝,PERSON
964,輝達,ORG
964,鴻海,ORG
964,輝達,ORG
964,南韓,GPE
964,中國,GPE
964,比亞迪,ORG
964,輝達,ORG
964,賓士,ORG
964,輝達,ORG
964,鴻海,PERSON
964,美國,GPE
964,俄亥俄州,GPE
964,輝達,PERSON
964,鴻海,ORG
964,第二,ORDINAL
964,蘋果,ORG
964,鴻海,PERSON
965,鴻海,ORG
966,台灣證交所,ORG
966,富邦,ORG
966,友達,ORG
966,榮成,ORG
966,永豐金,ORG
966,富邦恒,PERSON
966,台新金,ORG
966,華新,ORG
966,長榮航,PERSON
966,兆豐金,ORG
966,寶成,ORG
966,國泰,ORG
966,中信金,ORG
966,第金,ORDINAL
966,裕民,ORG
966,新光金,ORG
966,中華電,ORG
966,中租,ORG
966,上海商銀,ORG
966,中興電,ORG
966,中石化,ORG
966,富邦金,ORG
966,群創,ORG
966,中信,ORG
966,中國,GPE
966,華通,ORG
966,力麗,ORG
966,緯創,ORG
966,南亞科,ORG
966,中信,ORG
966,中國,GPE
966,上緯投控,ORG
966,中信,ORG
966,中國,GPE
966,台達電,ORG
966,亞力,ORG
966,康舒,ORG
966,元大台灣,GPE
966,國泰費城半導體,ORG
966,彩晶,ORG
966,富邦台,GPE
966,聚陽,ORG
966,遠東,GPE
966,天鈺,ORG
966,晶豪科,ORG
966,富邦,ORG
966,亞翔,ORG
966,元大,ORG
966,台灣,GPE
966,國泰智能,ORG
966,金像,ORG
966,華孚,ORG
966,布蘭特,GPE
966,國泰台灣,GPE
966,裕隆,ORG
966,明泰,ORG
966,愛之味,ORG
966,中信電池,ORG
966,喬山,PERSON
966,台塑,ORG
966,廣達,ORG
966,華邦,ORG
966,瑞儀,ORG
966,台驊投控,ORG
966,承啟,PERSON
966,嘉聯益,ORG
966,泰山,LOC
966,南亞,LOC
966,香港,GPE
966,光寶科,ORG
967,特斯拉,ORG
967,五年,DATE
967,湯淑君,PERSON
967,美國電動車大廠,ORG
967,馬斯克,PERSON
967,伍德,PERSON
967,巴隆周刊,WORK_OF_ART
967,過去三個月來,DATE
967,特斯拉,ORG
967,伍德,PERSON
967,新代碼,ORG
967,特斯拉,ORG
967,特斯拉,ORG
967,去年月,DATE
967,第三,ORDINAL
967,伍德,PERSON
967,新年前夕,DATE
967,特斯拉,ORG
967,特斯拉,ORG
967,未來五年,DATE
967,千百里,CARDINAL
967,特斯拉,ORG
967,特斯拉,ORG
967,伍德,PERSON
967,馬斯克,PERSON
967,特斯拉,ORG
967,伍德,PERSON
967,未來數年,DATE
967,特斯拉,ORG
967,大約萬美元,MONEY
967,萬美元,MONEY
967,特斯拉,ORG
967,伍德,PERSON
967,特斯拉,ORG
967,年之前,DATE
967,美,GPE
967,特斯拉,ORG
967,伍德,PERSON
967,三,CARDINAL
967,伍德,PERSON
967,特斯拉,ORG
968,特斯拉,ORG
968,朱曉彤,PERSON
968,北美,LOC
968,年月日,DATE
968,特斯拉中國區,ORG
968,朱曉彤,PERSON
968,北美,LOC
968,朱曉彤,PERSON
968,美國,GPE
968,北美,LOC
968,朱曉彤,PERSON
968,亞太,LOC
968,朱曉彤,PERSON
968,北美,LOC
968,前幾年,DATE
968,北美,LOC
968,北美,LOC
968,馬斯克,PERSON
968,朱曉彤,PERSON
968,路透社,ORG
968,特斯拉,ORG
968,中國區,GPE
968,朱曉彤,PERSON
968,北美,LOC
968,歐洲,LOC
968,第二,ORDINAL
969,李蕙璇,PERSON
969,兔年,DATE
969,群益投信,ORG
969,今天,DATE
969,第季,DATE
969,五,CARDINAL
969,投研部,ORG
969,陳沅易,PERSON
969,台灣,GPE
969,群益投信投研部,ORG
969,陳沅易,PERSON
969,美國,GPE
969,陳沅易,PERSON
969,台灣,GPE
969,聯準會,ORG
969,中國,GPE
969,台灣,GPE
969,今年,DATE
969,第季,DATE
969,美股,NORP
969,中國,GPE
969,印度,GPE
969,二,CARDINAL
970,三,CARDINAL
970,特斯拉,ORG
970,兆美金,FAC
970,兆美金,PERSON
970,地球,LOC
970,三,CARDINAL
970,蘋果微軟,ORG
970,特斯拉,ORG
970,蘋果微軟,PRODUCT
970,兆美,PERSON
970,特斯拉,ORG
970,兆美,PERSON
971,鴻海,ORG
971,經濟日報,WORK_OF_ART
971,葉亭均,PERSON
971,蘋果公司,ORG
971,中國大陸,GPE
971,鴻海,ORG
971,鴻海,ORG
971,富士康鄭州廠,ORG
971,去年底,DATE
971,英國,GPE
971,金融時報,ORG
971,蘋果,ORG
971,立訊,ORG
971,兩,CARDINAL
971,立訊,ORG
971,上海,GPE
971,昆山廠,ORG
971,鴻海,ORG
971,去年,DATE
971,立訊,ORG
971,鴻海,ORG
971,和碩,ORG
971,立訊,ORG
971,立訊,ORG
971,鴻海,ORG
971,立訊,ORG
971,蘋果公司,ORG
971,近年來,DATE
971,大陸,GPE
971,大陸,GPE
971,台灣,GPE
971,歌爾聲學,ORG
971,聞泰科技,ORG
971,鴻海,ORG
971,印度越南,GPE
971,美國,GPE
971,中國大陸,GPE
971,鴻海鄭州廠,ORG
971,鴻海,PERSON
971,鄭州廠,ORG
971,鴻海,PERSON
971,鴻海,ORG
971,和碩,ORG
971,蘋果,ORG
971,立訓,ORG
971,金融時報,ORG
971,蘋果公司,ORG
971,大陸,GPE
971,鴻海,ORG
971,蘋果,ORG
971,立訊,ORG
971,今年,DATE
971,蘋果公司,ORG
971,大陸,GPE
971,立訊,ORG
971,幾個月,DATE
971,鴻海,ORG
971,六個月,DATE
971,立訊,ORG
971,鴻海,ORG
971,王來春,PERSON
971,多年來,DATE
971,立訊,ORG
971,去年年,DATE
971,億美元,MONEY
971,美元,GPE
972,馬斯克,PERSON
972,特斯拉,ORG
972,工商時報,WORK_OF_ART
972,陳怡,PERSON
972,馬斯克,PERSON
972,特斯拉,ORG
972,工商時報,WORK_OF_ART
972,陳怡,PERSON
972,諾貝爾經濟學獎,WORK_OF_ART
972,克魯曼,PERSON
972,特斯拉,ORG
972,馬斯克,PERSON
972,特斯拉,ORG
972,去年,DATE
972,華爾街,ORG
972,特斯拉,ORG
972,兩年,DATE
972,克魯曼,PERSON
972,紐約時報,ORG
972,馬斯克,PERSON
972,共和黨,ORG
972,特斯拉,ORG
972,特斯拉,ORG
972,馬斯克,PERSON
972,馬斯克,PERSON
972,美國,GPE
972,克魯曼,PERSON
972,馬斯克,PERSON
972,億萬,CARDINAL
972,馬斯克,PERSON
972,克魯曼,PERSON
972,馬斯克,ORG
972,馬斯克,PERSON
972,特斯拉,ORG
972,馬斯克,PERSON
972,克魯曼,PERSON
972,特斯拉,ORG
972,特斯拉,ORG
972,馬斯克,PERSON
972,克魯曼,PERSON
972,馬斯克,PERSON
972,馬斯克,PERSON
972,特斯拉,ORG
972,特斯拉,ORG
973,台船,PERSON
973,洪哲政,PERSON
973,台船,ORG
973,鄭文隆,PERSON
973,今天,DATE
973,今年九月,DATE
973,鄭文隆,PERSON
973,這幾年,DATE
973,海軍,ORG
973,台船公司,ORG
973,鄭文隆,PERSON
973,海昌工廠,FAC
973,三班小時,TIME
973,三,CARDINAL
973,三,CARDINAL
973,鄭文隆,PERSON
973,鄭文隆,PERSON
973,這幾年來,DATE
973,多年來,DATE
973,台船,ORG
973,海軍,ORG
973,四十餘年,DATE
973,今年月日前,DATE
973,蔡,PERSON
973,台,GPE
973,國家隊,ORG
973,台船,ORG
973,基隆廠,ORG
973,海軍,ORG
973,至年,DATE
973,今年,DATE
973,台灣,GPE
973,大聯盟,ORG
973,台灣,GPE
974,台灣證交所,ORG
974,元大滬,PERSON
974,兆豐金,ORG
974,新光金,ORG
974,群創,ORG
974,第金,ORDINAL
974,台新金,ORG
974,富邦金,ORG
974,台積電,ORG
974,中信金,ORG
974,國泰智能,ORG
974,台泥,ORG
974,臺企銀,ORG
974,永豐金,ORG
974,國泰金,ORG
974,開發金,ORG
974,欣興,ORG
974,中石化,ORG
974,富邦,ORG
974,宏碁,ORG
974,富邦恒,PERSON
974,仁寶,ORG
974,華南金,ORG
974,宏達電,ORG
974,上海商銀,ORG
974,英業達,ORG
974,國泰,ORG
974,香港,GPE
974,中華電,ORG
974,東森,ORG
974,彰銀,ORG
974,國泰費城半導體,ORG
974,緯創,ORG
974,玉山金,ORG
974,南帝,PERSON
974,富邦,ORG
974,長榮,PERSON
974,國巨,ORG
974,長榮航,PERSON
974,中纖,ORG
974,元大,ORG
974,台灣,GPE
974,華航,ORG
974,華通,ORG
974,仲琦,PERSON
974,廣達,ORG
974,東元,ORG
974,眾達,ORG
974,南亞科,ORG
974,晶睿,PERSON
974,聯發科,ORG
974,上緯投控,ORG
974,盛達,ORG
974,潤泰全,ORG
974,台肥,ORG
974,金像,ORG
974,台達電,ORG
974,麗臺,ORG
974,寶成,ORG
974,裕隆,ORG
974,國泰,ORG
974,台灣,GPE
974,光寶科,ORG
974,遠傳,LAW
974,東陽,PERSON
974,新唐,PERSON
974,技嘉,ORG
974,明泰,ORG
974,天鈺,ORG
974,金橋,GPE
974,奇鋐,ORG
974,喬山,ORG
974,嘉裕,ORG
975,元大滬,ORG
975,國泰,ORG
975,新光金,ORG
975,中信,ORG
975,中國,GPE
975,富邦金,ORG
975,南亞科,ORG
975,台新金,ORG
975,臺企銀,ORG
975,中信金,ORG
975,台積電,ORG
975,華新,ORG
975,元大,ORG
975,台泥,ORG
975,兆豐金,PERSON
975,中信,ORG
975,富邦,ORG
975,華南,LOC
975,聯電,ORG
975,富邦,ORG
975,國泰金,ORG
975,東元,ORG
975,第金,GPE
975,元大,ORG
975,開發金,ORG
975,英業,ORG
975,元大金,ORG
975,榮成,PERSON
975,上海商銀,ORG
975,皇普,ORG
975,國泰,ORG
975,中國,GPE
975,東森,ORG
975,富邦,ORG
975,日本,GPE
975,中信,ORG
975,香港,GPE
975,永豐金,PERSON
975,元大,ORG
975,台灣,GPE
975,國泰,ORG
975,台灣,GPE
975,天鈺,ORG
975,富邦台,GPE
975,宏碁,ORG
975,元大,ORG
975,聯詠,ORG
975,中信,ORG
975,康生,PERSON
975,台積電,ORG
975,元大滬,ORG
975,聯詠,ORG
975,富邦金,ORG
975,台積電福音,ORG
976,特斯拉,ORG
976,中國,GPE
976,美國電動車大廠,ORG
976,特斯拉,ORG
976,中國乘聯會,ORG
976,週四,DATE
976,特斯拉,ORG
976,中國,GPE
976,萬,CARDINAL
976,路透,ORG
976,特斯拉,ORG
976,中國,GPE
976,過年,DATE
976,特斯拉上海廠,ORG
976,特斯拉,ORG
976,特斯拉,ORG
976,日前,DATE
976,馬斯克,PERSON
976,當日,DATE
976,特斯拉,ORG
976,中國,NORP
976,萬,CARDINAL
976,特斯拉,ORG
976,同月,DATE
976,日前,DATE
976,路透,ORG
976,特斯拉,ORG
976,月日日,DATE
976,農曆年,DATE
976,中國,GPE
976,比亞迪,ORG
976,中國,GPE
976,特斯拉,ORG
976,台灣,GPE
976,台灣,GPE
977,台灣,GPE
977,第家,ORDINAL
977,鴻海,ORG
977,經濟日報,WORK_OF_ART
977,蕭君暉,PERSON
977,台北,GPE
977,台灣,GPE
977,第家,ORDINAL
977,鴻海,ORG
977,經濟日報,WORK_OF_ART
977,蕭君暉,PERSON
977,台北,GPE
977,鴻海,ORG
977,去年,DATE
977,全年,DATE
977,台灣,GPE
977,鴻海,ORG
977,昨日,DATE
977,去年月,DATE
977,億元,MONEY
977,大陸鄭州廠騷動事件,EVENT
977,去年,DATE
977,全年,DATE
977,台灣,GPE
977,鴻海,ORG
977,去年,DATE
977,第季,DATE
977,去年度,DATE
977,鄭州廠,ORG
977,去年月,DATE
977,鴻海,ORG
977,昨天,DATE
977,萬多,CARDINAL
977,四,CARDINAL
977,鴻海,ORG
977,去年月與前個月,DATE
977,鄭州廠,ORG
977,前年,DATE
977,去年,DATE
977,前年,DATE
977,前年,DATE
977,鴻海,PERSON
977,去年,DATE
977,第季,DATE
977,去年,DATE
977,第季,DATE
977,前年,DATE
977,鄭,PERSON
977,州廠,ORG
977,去年,DATE
977,第季,DATE
977,去年月,DATE
977,去年,DATE
977,第季,DATE
977,前年,DATE
977,鴻海,ORG
977,鴻海,PERSON
977,去年月,DATE
977,去年月,DATE
977,鄭州廠,ORG
977,經濟日報,ORG
977,鴻海,ORG
977,台灣,GPE
977,鴻海,ORG
978,中國,NORP
978,特斯拉,ORG
978,鉅亨網,ORG
978,鍾詠翔,PERSON
978,上月,DATE
978,中國,GPE
978,特斯拉特斯拉,ORG
978,中國,GPE
978,人民幣,MONEY
978,同萬元,MONEY
978,美國,GPE
978,特斯拉,ORG
978,周五日,DATE
978,萬元,MONEY
978,萬元,MONEY
978,美國,GPE
978,萬元,MONEY
978,萬元,MONEY
978,美國,GPE
978,特斯拉,ORG
978,元萬元,MONEY
978,中國,GPE
978,四,CARDINAL
978,特斯拉,ORG
978,去年月,DATE
978,中國,GPE
978,去年月,DATE
978,五個月,DATE
978,特斯拉,ORG
978,去年全年,DATE
978,特斯拉,ORG
978,上海,GPE
978,萬,CARDINAL
978,萬,CARDINAL
978,特斯拉,ORG
978,中國,GPE
978,萬,CARDINAL
978,上月,DATE
978,特斯拉,ORG
978,去年月日,DATE
978,特斯拉,ORG
978,萬元,MONEY
978,萬元,MONEY
978,萬元,MONEY
978,萬元,MONEY
978,特斯拉,ORG
978,去年下半年,DATE
978,特斯拉,ORG
978,中國,NORP
978,特斯拉,ORG
978,去年月,DATE
978,月日到月日,DATE
978,特斯拉,ORG
978,澎湃新聞,ORG
978,中國,GPE
978,特斯拉,ORG
978,萬元,MONEY
978,特斯拉,ORG
978,去年,DATE
978,第季,DATE
978,全年,DATE
978,萬,CARDINAL
978,前年,DATE
978,萬人民幣,MONEY
978,特斯拉,ORG
978,台灣,GPE
978,萬人民幣,MONEY
979,日盛投信,ORG
979,林燦澤,PERSON
979,台北,GPE
979,日盛投信日,ORG
979,上周初,DATE
979,美國,GPE
979,台積電,ORG
979,中國,GPE
979,日盛上選基金研究團隊,ORG
979,第顆,ORDINAL
979,第顆,ORDINAL
979,本周,DATE
979,日盛上選基金研究團隊,ORG
979,美股,NORP
979,從月中旬,DATE
979,去年,DATE
979,第四季,DATE
979,本周,DATE
979,去年,DATE
979,七成,CARDINAL
979,美股,NORP
980,友子,PERSON
980,特斯拉,ORG
980,去年,DATE
980,福特汽車,ORG
980,過去年,DATE
980,未來年,DATE
980,底特律,GPE
980,上海,GPE
980,歐洲,LOC
980,加州,GPE
980,中國,GPE
980,歐洲,LOC
980,美國,GPE
980,北美,LOC
980,三分,CARDINAL
980,北美,LOC
980,十年,DATE
980,賓士福特,ORG
980,通用,ORG
980,數十,CARDINAL
980,美國,GPE
980,歐洲,LOC
980,中國,GPE
980,未來幾年,DATE
981,立院,ORG
981,三,CARDINAL
981,林縉明,PERSON
981,台灣,GPE
981,立法院會,ORG
981,今天,DATE
981,三,CARDINAL
981,第條,ORDINAL
981,當年,DATE
981,今年元旦起至年月日,DATE
981,美國,GPE
981,日本,GPE
981,韓國,GPE
981,台灣,GPE
981,行政院,ORG
981,日前,DATE
981,第條,ORDINAL
981,立法院,ORG
981,經濟財政委員會,ORG
981,日前,DATE
981,政院,ORG
981,行政院,ORG
981,今天,DATE
981,立法院會,ORG
981,三,CARDINAL
981,今天,DATE
981,三,CARDINAL
981,昨天,DATE
981,禮拜,DATE
982,特斯拉,ORG
982,莊志偉,PERSON
982,顏睿陞,PERSON
982,特斯拉,ORG
982,中國大陸,GPE
982,日本南韓,GPE
982,萬人民幣,MONEY
982,上海,GPE
982,成都,GPE
982,上個月,DATE
982,特斯拉,ORG
982,七日上午,TIME
982,上海閔行區特斯拉交付中心,ORG
982,四川成都,GPE
982,上個月,DATE
982,過完年,DATE
982,特斯拉,ORG
982,中國,GPE
982,萬人民幣,MONEY
982,特斯拉,ORG
982,大陸,GPE
982,三個月,DATE
982,第二,ORDINAL
982,陸媒,ORG
982,比亞迪,ORG
982,大陸,GPE
982,特斯拉,ORG
982,大陸,GPE
982,法,GPE
982,特斯拉,ORG
982,格屠夫,PERSON
982,大陸,GPE
982,特斯拉,PERSON
982,馬斯克,PERSON
982,特斯拉,ORG
982,大陸,GPE
982,特斯拉,ORG
982,日本,GPE
982,南韓,GPE
982,百分之十,PERCENT
982,百分之十二,PERCENT
982,大陸,GPE
982,台灣,GPE
982,近百萬台幣,MONEY
982,特斯拉,ORG
982,台灣,GPE
982,中國,NORP
982,特斯拉,ORG
982,中國,GPE
982,特斯拉,ORG
982,台灣,GPE
982,台灣,GPE
982,特斯拉,PERSON
983,彭博,ORG
983,台積電聯發科,ORG
983,葉亭均,PERSON
983,彭博資訊旗下,ORG
983,台灣,GPE
983,聯發科,ORG
983,台積電,ORG
983,兩,CARDINAL
983,台積電,ORG
983,聯發科,ORG
983,彭博,ORG
983,舒姆,PERSON
983,聯發科,ORG
983,今年,DATE
983,聯發科,ORG
983,印度,GPE
983,舒姆,PERSON
983,台積電,ORG
983,台積電,ORG
983,舒姆,PERSON
983,今年,DATE
983,俄烏戰爭,EVENT
983,大陸,GPE
983,大陸,GPE
983,去年,DATE
983,彭博,PERSON
983,愛迪達,ORG
983,巴艾司,ORG
983,微軟,ORG
983,迪士尼,ORG
983,台積電,ORG
983,聯發科,ORG
983,兩,CARDINAL
983,台積電,ORG
983,聯發科,ORG
983,去年,DATE
984,元月,DATE
984,陳依旻,PERSON
984,台北,GPE
984,元月,DATE
984,國泰北美科技,ORG
